source_key,company_name,registration_id,legal_name,trade_name,parent_name,company_type,industry,segment,status,country,region,city,postal_code,street,building,suite,branch_code,website,email,phone,tax_id,vat_status,currency,language,time_zone,founded,employee_band,revenue_band,credit_grade,payment_terms,customer_since,last_verified,updated_at,crm_system,account_status,account_owner,billing_country,shipping_country,risk_rating,compliance_status,contract_type,renewal_month,support_tier,sales_region,customer_tier,preferred_channel,import_batch,legacy_account_id,notes
REF-004024,Junera Networks Tōkyō KK,JP-SYN-004024,Junera Networks Tōkyō KK,Junera Networks,Junera Group,KK,Networks,SMB,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,44,B22,JP-035,https://c004024.example,crm@c004024.example,TEST-004024,TEST-TAX-004024,Registered,JPY,ja,Asia/Tokyo,1989,251-1000,25-100m,B2,NET30,2015-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 1,JP,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-004024,Synthetic account
REF-003827,Morwick Networks Singapore Pte Ltd,SG-SYN-003827,Morwick Networks Singapore Pte Ltd,Morwick Networks,Morwick Group,Pte Ltd,Networks,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,46,B9,SG-835,https://c003827.example,crm@c003827.example,TEST-003827,TEST-TAX-003827,Registered,SGD,en,Asia/Singapore,2000,11-50,1-5m,B1,NET45,2014-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,SG,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-003827,Synthetic account
REF-002501,Umber Networks Bristol Ltd,GB-SYN-002501,Umber Networks Bristol Ltd,Umber Networks,Umber Group,Ltd,Networks,Enterprise,Active,GB,England,Bristol,BS1 1AA,Foundry Way,113,B17,GB-506,https://c002501.example,crm@c002501.example,TEST-002501,TEST-TAX-002501,Registered,GBP,en,Europe/London,1974,1-10,<1m,A1,NET45,2018-05-15,2025-05-20,2026-05-03,Atlas CRM,Current,Team 8,GB,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-002501,Synthetic account
REF-000906,Perevin Components Portland LLC,US-SYN-000906,Perevin Components Portland LLC,Perevin Components,Perevin Group,LLC,Components,Midmarket,Active,US,Oregon,Portland,97201,Example Park,110,B9,US-905,https://c000906.example,crm@c000906.example,TEST-000906,TEST-TAX-000906,Registered,USD,en,America/Los_Angeles,1991,1-10,<1m,A2,NET60,2019-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 6,US,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000906,Synthetic account
REF-004290,Harven Services East Branch Bristol,GB-SYN-004290,Harven Services East Branch Bristol,Harven Services,Harven Group,Ltd,Services,Midmarket,Active,GB,England,Bristol,BS1 1AA,Foundry Way,111,B12,GB-301,https://c004290.example,crm@c004290.example,TEST-004290,TEST-TAX-004290,Registered,GBP,en,Europe/London,1995,1000+,100m+,A2,NET60,2015-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 6,GB,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-004290,Regional service account
REF-003089,Tōyō Yarrow Research Zürich AG,CH-SYN-003089,Tōyō Yarrow Research Zürich AG,Yarrow Research,Yarrow Group,AG,Research,Enterprise,Active,CH,Zürich,Zürich,8001,Lindenweg,104,B7,CH-097,https://c003089.example,crm@c003089.example,TEST-003089,TEST-TAX-003089,Registered,CHF,de,Europe/Zurich,1990,251-1000,25-100m,A1,NET45,2018-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 2,CH,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-003089,Synthetic account
REF-002440,Riverton Controls Dubai FZCO,AE-SYN-002440,Riverton Controls Dubai FZCO,Riverton Controls,Riverton Group,FZCO,Controls,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,52,B2,AE-445,https://c002440.example,crm@c002440.example,TEST-002440,TEST-TAX-002440,Registered,AED,ar,Asia/Dubai,2017,1000+,100m+,B2,NET30,2013-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 1,AE,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-002440,Synthetic account
REF-003122,Müller & Söhne Xandora Robotics Tōkyō KK,JP-SYN-003122,Müller & Söhne Xandora Robotics Tōkyō KK,Xandora Robotics,Xandora Group,KK,Robotics,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,137,B17,JP-130,https://c003122.example,crm@c003122.example,TEST-003122,TEST-TAX-003122,Registered,JPY,ja,Asia/Tokyo,1971,11-50,1-5m,A2,NET45,2023-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 8,JP,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-003122,Synthetic account
REF-000491,Everfen Instruments Zürich AG,CH-SYN-000491,Everfen Instruments Zürich AG,Everfen Instruments,Everfen Group,AG,Instruments,Enterprise,Active,CH,Zürich,Zürich,8001,Lindenweg,93,B8,CH-490,https://c000491.example,crm@c000491.example,TEST-000491,TEST-TAX-000491,Registered,CHF,de,Europe/Zurich,1992,1-10,<1m,B1,NET45,2010-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 5,CH,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-000491,Synthetic account
REF-003014,Müller & Söhne Ternwell Instruments Bristol Ltd,GB-SYN-003014,Müller & Söhne Ternwell Instruments Bristol Ltd,Ternwell Instruments,Ternwell Group,Ltd,Instruments,Enterprise,Active,GB,England,Bristol,BS1 1AA,Foundry Way,29,B1,GB-022,https://c003014.example,crm@c003014.example,TEST-003014,TEST-TAX-003014,Registered,GBP,en,Europe/London,2019,251-1000,25-100m,A2,NET45,2013-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 8,GB,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-003014,Synthetic account
REF-001364,Dalestra Logistics Tōkyō KK,JP-SYN-001364,Dalestra Logistics Tōkyō KK,Dalestra Logistics,Dalestra Group,KK,Logistics,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,170,B7,JP-366,https://c001364.example,crm@c001364.example,TEST-001364,TEST-TAX-001364,Registered,JPY,ja,Asia/Tokyo,1981,251-1000,25-100m,B2,NET45,2015-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 5,JP,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-001364,Synthetic account
REF-001362,Xandora Analytics Zürich AG,CH-SYN-001362,Xandora Analytics Zürich AG,Xandora Analytics,Xandora Group,AG,Analytics,Midmarket,Active,CH,Zürich,Zürich,8001,Lindenweg,168,B5,CH-364,https://c001362.example,crm@c001362.example,TEST-001362,TEST-TAX-001362,Registered,CHF,de,Europe/Zurich,1979,11-50,1-5m,A2,NET60,2013-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 3,CH,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-001362,Synthetic account
REF-001057,Iverna Components Göteborg AB,SE-SYN-001057,Iverna Components Göteborg AB,Iverna Components,Iverna Group,AB,Components,SMB,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,62,B22,SE-059,https://c001057.example,crm@c001057.example,TEST-001057,TEST-TAX-001057,Exempt,SEK,sv,Europe/Stockholm,1986,11-50,1-5m,A1,NET30,2016-01-15,2025-01-20,2026-01-03,Atlas CRM,On hold,Team 4,SE,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-001057,Synthetic account
REF-002543,Ashmere Packaging Mérida SA,MX-SYN-002543,Ashmere Packaging Mérida SA,Ashmere Packaging,Ashmere Group,SA,Packaging,Enterprise,Active,MX,Yucatán,Mérida,97000,Calle del Taller,155,B13,MX-548,https://c002543.example,crm@c002543.example,TEST-002543,TEST-TAX-002543,Registered,MXN,es,America/Merida,2016,51-250,5-25m,B1,NET45,2018-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,MX,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-002543,Synthetic account
REF-005705,Greenmere Foods Bristol Ltd,GB-SYN-005705,Greenmere Foods Bristol Ltd,Greenmere Foods,Greenmere Group,Ltd,Foods,Enterprise,Active,GB,England,Bristol,BS1 1AA,Foundry Way,133,B1,GB-719,https://c005705.example,crm@c005705.example,TEST-005705,TEST-TAX-005705,Registered,GBP,en,Europe/London,2006,1000+,100m+,A1,NET45,2016-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 8,GB,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-005705,Synthetic account
REF-000068,Vellora Controls Dubai FZCO,AE-SYN-000068,Vellora Controls Dubai FZCO,Vellora Controls,Vellora Group,FZCO,Controls,Enterprise,Active,AE,Dubai,Dubai,00000,Example Trade Park,68,B22,AE-067,https://c000068.example,crm@c000068.example,TEST-000068,TEST-TAX-000068,Registered,AED,ar,Asia/Dubai,1985,51-250,5-25m,B2,NET45,2021-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 5,AE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-000068,Synthetic account
REF-000391,Kestrel Research München GmbH,DE-SYN-000391,Kestrel Research München GmbH,Kestrel Research,Kestrel Group,GmbH,Research,SMB,Active,DE,Bayern,München,80331,Industriestraße,192,B23,DE-390,https://c000391.example,crm@c000391.example,TEST-000391,TEST-TAX-000391,Exempt,EUR,de,Europe/Berlin,1996,1-10,<1m,B1,NET30,2022-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 4,DE,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-000391,"Synthetic; multiline
CRM note"
REF-003621,Montréal Umber Diagnostics Bristol Ltd,GB-SYN-003621,Montréal Umber Diagnostics Bristol Ltd,Umber Diagnostics,Umber Group,Ltd,Diagnostics,Midmarket,Active,GB,England,Bristol,BS1 1AA,Foundry Way,39,B10,GB-629,https://c003621.example,crm@c003621.example,TEST-003621,TEST-TAX-003621,Registered,GBP,en,Europe/London,2002,1-10,<1m,A1,NET60,2018-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 3,GB,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-003621,Synthetic account
REF-003140,İzmir Lunera Design Dubai FZCO,AE-SYN-003140,İzmir Lunera Design Dubai FZCO,Lunera Design,Lunera Group,FZCO,Design,Enterprise,Active,AE,Dubai,Dubai,00000,Example Trade Park,155,B12,AE-148,https://c003140.example,crm@c003140.example,TEST-003140,TEST-TAX-003140,Registered,AED,ar,Asia/Dubai,1989,1000+,100m+,B2,NET45,2013-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 8,AE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-003140,Synthetic account
REF-002719,Ismere Distribution Bristol Ltd,GB-SYN-002719,Ismere Distribution Bristol Ltd,Ismere Distribution,Ismere Group,Ltd,Distribution,SMB,Active,GB,England,Bristol,BS1 1AA,Foundry Way,132,B5,GB-724,https://c002719.example,crm@c002719.example,TEST-002719,TEST-TAX-002719,Exempt,GBP,en,Europe/London,1984,251-1000,25-100m,B1,NET30,2012-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 1,GB,SE,Low,Review,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-002719,Synthetic account
REF-005987,Morwick Controls Pune Pvt Ltd,IN-SYN-005987,Morwick Controls Pune Pvt Ltd,Morwick Controls,Morwick Group,Pvt Ltd,Controls,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,17,B7,IN-004,https://c005987.example,crm@c005987.example,TEST-005987,TEST-TAX-005987,Registered,INR,en,Asia/Kolkata,1976,11-50,1-5m,B1,NET45,2018-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,IN,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-005987,Synthetic account
REF-004887,Solmere Logistics Tōkyō KK,JP-SYN-004887,Solmere Logistics Tōkyō KK,Solmere Logistics,Solmere Group,KK,Logistics,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,111,B11,JP-898,https://c004887.example,crm@c004887.example,TEST-004887,TEST-TAX-004887,Registered,JPY,ja,Asia/Tokyo,2020,11-50,1-5m,B1,NET60,2010-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 9,JP,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-004887,Synthetic account
REF-001675,Wynford Manufacturing Lyon SAS,FR-SYN-001675,Wynford Manufacturing Lyon SAS,Wynford Manufacturing,Wynford Group,SAS,Manufacturing,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,83,B19,FR-677,https://c001675.example,crm@c001675.example,TEST-001675,TEST-TAX-001675,Exempt,EUR,fr,Europe/Paris,1980,1000+,100m+,B1,NET30,2018-07-15,2025-07-20,2026-03-03,Atlas CRM,Current,Team 1,FR,SE,Low,Review,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-001675,Synthetic account
REF-002688,Brinwell Instruments São Paulo Ltda,BR-SYN-002688,Brinwell Instruments São Paulo Ltda,Brinwell Instruments,Brinwell Group,Ltda,Instruments,Midmarket,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,101,B20,BR-693,https://c002688.example,crm@c002688.example,TEST-002688,TEST-TAX-002688,Registered,BRL,pt,America/Sao_Paulo,2005,51-250,5-25m,B2,NET60,2023-12-15,2025-12-20,2026-08-03,Atlas CRM,Current,Team 6,BR,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-002688,Synthetic account
REF-001880,Riverton Packaging Dubai FZCO,AE-SYN-001880,Riverton Packaging Dubai FZCO,Riverton Packaging,Riverton Group,FZCO,Packaging,Enterprise,Active,AE,Dubai,Dubai,00000,Example Trade Park,89,B17,AE-882,https://c001880.example,crm@c001880.example,TEST-001880,TEST-TAX-001880,Registered,AED,ar,Asia/Dubai,1977,1000+,100m+,B2,NET45,2013-08-15,2025-08-20,2026-08-03,Atlas CRM,Current,Team 8,AE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-001880,Synthetic account
REF-000196,Fallow Optics Zürich AG,CH-SYN-000196,Fallow Optics Zürich AG,Fallow Optics,Fallow Group,AG,Optics,SMB,Active,CH,Zürich,Zürich,8001,Lindenweg,196,B12,CH-195,https://c000196.example,crm@c000196.example,TEST-000196,TEST-TAX-000196,Registered,CHF,de,Europe/Zurich,2009,1-10,<1m,B2,NET30,2023-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 7,CH,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-000196,"Synthetic; multiline
CRM note"
REF-001504,Junera Textiles Tōkyō KK,JP-SYN-001504,Junera Textiles Tōkyō KK,Junera Textiles,Junera Group,KK,Textiles,SMB,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,111,B9,JP-506,https://c001504.example,crm@c001504.example,TEST-001504,TEST-TAX-001504,Registered,JPY,ja,Asia/Tokyo,2017,251-1000,25-100m,B2,NET30,2015-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 1,JP,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-001504,Synthetic account
REF-005516,Briarfen Logistics South Service Centre,DUP-SYN-000108,Briarfen Logistics South Service Centre,Briarfen Logistics,Briarfen Logistics Holdings,GmbH,Diagnostics,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,143,B19,DE-530,https://group000107.example,crm@c005516.example,TEST-005516,TEST-TAX-005516,Registered,EUR,de,Europe/Berlin,1973,1-10,<1m,B2,NET45,2023-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 8,DE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-005516,Synthetic account
REF-004329,Yarrow Logistics West Branch São Paulo,BR-SYN-004329,Yarrow Logistics West Branch São Paulo,Yarrow Logistics,Yarrow Group,Ltda,Logistics,Midmarket,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,150,B5,BR-340,https://c004329.example,crm@c004329.example,TEST-004329,TEST-TAX-004329,Registered,BRL,pt,America/Sao_Paulo,1982,251-1000,25-100m,A1,NET60,2012-09-15,2025-09-20,2026-01-03,Atlas CRM,Current,Team 9,BR,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-004329,Regional service account
REF-002683,Glenwick Advisory Mérida SA,MX-SYN-002683,Glenwick Advisory Mérida SA,Glenwick Advisory,Glenwick Group,SA,Advisory,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,96,B15,MX-688,https://c002683.example,crm@c002683.example,TEST-002683,TEST-TAX-002683,Exempt,MXN,es,America/Merida,2000,51-250,5-25m,B1,NET30,2018-07-15,2025-07-20,2026-03-03,Atlas CRM,Current,Team 1,MX,SE,Low,Review,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-002683,Synthetic account
REF-001285,Merriton Systems München GmbH,DE-SYN-001285,Merriton Systems München GmbH,Merriton Systems,Merriton Group,GmbH,Systems,SMB,Active,DE,Bayern,München,80331,Industriestraße,91,B20,DE-287,https://c001285.example,crm@c001285.example,TEST-001285,TEST-TAX-001285,Exempt,EUR,de,Europe/Berlin,2006,1000+,100m+,A1,NET30,2020-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 7,DE,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-001285,Synthetic account
REF-000842,Xandora Diagnostics München GmbH,DE-SYN-000842,Xandora Diagnostics München GmbH,Xandora Diagnostics,Xandora Group,GmbH,Diagnostics,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,46,B14,DE-841,https://c000842.example,crm@c000842.example,TEST-000842,TEST-TAX-000842,Registered,EUR,de,Europe/Berlin,1979,11-50,1-5m,A2,NET45,2011-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 5,DE,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-000842,Synthetic account
REF-002389,Elmridge Robotics Zürich AG,CH-SYN-002389,Elmridge Robotics Zürich AG,Elmridge Robotics,Elmridge Group,AG,Robotics,SMB,Active,CH,Zürich,Zürich,8001,Lindenweg,1,B20,CH-394,https://c002389.example,crm@c002389.example,TEST-002389,TEST-TAX-002389,Exempt,CHF,de,Europe/Zurich,2018,251-1000,25-100m,A1,NET30,2018-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 4,CH,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-002389,Synthetic account
REF-000079,Ismere Advisory Zürich AG,CH-SYN-000079,Ismere Advisory Zürich AG,Ismere Advisory,Ismere Group,AG,Advisory,SMB,Active,CH,Zürich,Zürich,8001,Lindenweg,79,B10,CH-078,https://c000079.example,crm@c000079.example,TEST-000079,TEST-TAX-000079,Exempt,CHF,de,Europe/Zurich,1996,251-1000,25-100m,B1,NET30,2018-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 7,CH,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-000079,"Synthetic; multiline
CRM note"
REF-001395,Wynford Services Lyon SAS,FR-SYN-001395,Wynford Services Lyon SAS,Wynford Services,Wynford Group,SAS,Services,Midmarket,Dormant,FR,Rhône,Lyon,69002,Rue des Ateliers,2,B15,FR-397,https://c001395.example,crm@c001395.example,TEST-001395,TEST-TAX-001395,Registered,EUR,fr,Europe/Paris,2012,1000+,100m+,B1,NET60,2018-03-15,2025-03-20,2026-03-03,Atlas CRM,Current,Team 9,FR,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-001395,Synthetic account
REF-003343,Århus Ashmere Robotics Pune Pvt Ltd,IN-SYN-003343,Århus Ashmere Robotics Pune Pvt Ltd,Ashmere Robotics,Ashmere Group,Pvt Ltd,Robotics,SMB,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,159,B8,IN-351,https://c003343.example,crm@c003343.example,TEST-003343,TEST-TAX-003343,Exempt,INR,en,Asia/Kolkata,1984,51-250,5-25m,B1,NET30,2020-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 4,IN,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-003343,Synthetic account
REF-005966,Jorven Manufacturing Singapore Pte Ltd,SG-SYN-005966,Jorven Manufacturing Singapore Pte Ltd,Jorven Manufacturing,Jorven Group,Pte Ltd,Manufacturing,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,195,B9,SG-980,https://c005966.example,crm@c005966.example,TEST-005966,TEST-TAX-005966,Registered,SGD,en,Asia/Singapore,2007,1-10,<1m,A2,NET45,2011-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 8,SG,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-005966,Synthetic account
REF-004872,Holloway Services Tōkyō KK,JP-SYN-004872,Holloway Services Tōkyō KK,Holloway Services,Holloway Group,KK,Services,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,96,B19,JP-883,https://c004872.example,crm@c004872.example,TEST-004872,TEST-TAX-004872,Registered,JPY,ja,Asia/Tokyo,2005,11-50,1-5m,B2,NET60,2023-12-15,2025-12-20,2026-08-03,Atlas CRM,Current,Team 3,JP,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-004872,Synthetic account
REF-000311,Kestrel Advisory Mérida SA,MX-SYN-000311,Kestrel Advisory Mérida SA,Kestrel Advisory,Kestrel Group,SA,Advisory,Enterprise,Active,MX,Yucatán,Mérida,97000,Calle del Taller,112,B12,MX-310,https://c000311.example,crm@c000311.example,TEST-000311,TEST-TAX-000311,Registered,MXN,es,America/Merida,2020,1-10,<1m,B1,NET45,2012-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,MX,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-000311,Synthetic account
REF-002025,Greenmere Analytics Tōkyō KK,JP-SYN-002025,Greenmere Analytics Tōkyō KK,Greenmere Analytics,Greenmere Group,KK,Analytics,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,35,B1,JP-030,https://c002025.example,crm@c002025.example,TEST-002025,TEST-TAX-002025,Registered,JPY,ja,Asia/Tokyo,2018,1000+,100m+,A1,NET60,2018-09-15,2025-09-20,2026-01-03,Atlas CRM,On hold,Team 9,JP,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-002025,Synthetic account
REF-002675,Wynford Manufacturing Göteborg AB,SE-SYN-002675,Wynford Manufacturing Göteborg AB,Wynford Manufacturing,Wynford Group,AB,Manufacturing,Enterprise,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,88,B7,SE-680,https://c002675.example,crm@c002675.example,TEST-002675,TEST-TAX-002675,Registered,SEK,sv,Europe/Stockholm,1992,1000+,100m+,B1,NET45,2010-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,SE,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-002675,Synthetic account
REF-003651,Everfen Services Tōkyō KK,JP-SYN-003651,Everfen Services Tōkyō KK,Everfen Services,Everfen Group,KK,Services,Midmarket,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,69,B17,JP-659,https://c003651.example,crm@c003651.example,TEST-003651,TEST-TAX-003651,Registered,JPY,ja,Asia/Tokyo,1980,1-10,<1m,B1,NET60,2020-03-15,2025-03-20,2026-03-03,Atlas CRM,Current,Team 6,JP,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-003651,Synthetic account
REF-002460,Lunera Systems Lyon SAS,FR-SYN-002460,Lunera Systems Lyon SAS,Lunera Systems,Lunera Group,SAS,Systems,Midmarket,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,72,B22,FR-465,https://c002460.example,crm@c002460.example,TEST-002460,TEST-TAX-002460,Registered,EUR,fr,Europe/Paris,1985,1000+,100m+,B2,NET60,2019-12-15,2025-12-20,2026-04-03,Atlas CRM,Current,Team 3,FR,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-002460,Synthetic account
REF-005794,Novera Trading Mérida SA,MX-SYN-005794,Novera Trading Mérida SA,Novera Trading,Novera Group,SA,Trading,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,23,B21,MX-808,https://c005794.example,crm@c005794.example,TEST-005794,TEST-TAX-005794,Registered,MXN,es,America/Merida,1991,251-1000,25-100m,A2,NET30,2021-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 7,MX,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-005794,Synthetic account
